bait	tag	MD	CV	prg1_lfc	prg1_pv
H40L08.1	B0244.6	20.482	14.597587754757	NA	NA
Y54G11A.3	B0244.6	19.986	6.48736461418668	NA	NA
dcap-1	B0244.6	16.468	8.66069539257895	NA	NA
dcap-2	B0244.6	15.994	11.3610108496037	NA	NA
gld4	B0244.6	18.692	21.8143837165265	NA	NA
H40L08.1	B0244.7	21.418	9.47417890182705	NA	NA
Y54G11A.3	B0244.7	9.362	17.5468113623394	NA	NA
dcap-1	B0244.7	9.044	2.58673637602791	NA	NA
dcap-2	B0244.7	16.322	12.0009373587743	NA	NA
gld4	B0244.7	10.792	10.432806912889	NA	NA
H40L08.1	B0244.9	20.874	14.2517811898028	NA	NA
Y54G11A.3	B0244.9	22.064	21.5243832583995	NA	NA
dcap-1	B0244.9	9.994	17.1185439790163	NA	NA
dcap-2	B0244.9	20.432	9.03465375202792	NA	NA
gld4	B0244.9	23.202	3.48420756259215	NA	NA
H40L08.1	B0250.18	13.408	2.69137890579472	NA	NA
Y54G11A.3	B0250.18	21.966	5.94458307813881	NA	NA
dcap-1	B0250.18	14.566	5.58681280530746	NA	NA
dcap-2	B0250.18	16.546	5.76198600309582	NA	NA
gld4	B0250.18	21.088	5.60948676627486	NA	NA
H40L08.1	B0250.5	22.288	17.4629202285263	0.428754108355983	0.0175077909872826
Y54G11A.3	B0250.5	24.026	9.37389613213384	0.428754108355983	0.0175077909872826
dcap-1	B0250.5	28.288	3.67106203498064	0.428754108355983	0.0175077909872826
dcap-2	B0250.5	21.492	12.5955742592047	0.428754108355983	0.0175077909872826
gld4	B0250.5	26.136	3.75455298185993	0.428754108355983	0.0175077909872826
H40L08.1	B0250.7	2.834	2.40099164942893	NA	NA
Y54G11A.3	B0250.7	4.908	12.5726494845815	NA	NA
dcap-1	B0250.7	4.308	8.41661839304608	NA	NA
dcap-2	B0250.7	17.068	13.3261971700758	NA	NA
gld4	B0250.7	17.048	8.86078120023516	NA	NA
H40L08.1	B0250.8	19.394	14.9646575344235	NA	NA
Y54G11A.3	B0250.8	16.97	8.42508979486371	NA	NA
dcap-1	B0250.8	12.642	16.4893141449599	NA	NA
dcap-2	B0250.8	22.054	9.12344017989213	NA	NA
gld4	B0250.8	21.586	2.65531069135053	NA	NA
H40L08.1	B0252.1	16.044	10.408838269542	NA	NA
Y54G11A.3	B0252.1	18.79	3.18497257910817	NA	NA
dcap-1	B0252.1	23.69	11.4517635209464	NA	NA
dcap-2	B0252.1	2.308	2.72997989636453	NA	NA
gld4	B0252.1	27.17	8.52871006973369	NA	NA
H40L08.1	B0252.11	10.738	8.11581076407599	NA	NA
Y54G11A.3	B0252.11	3.684	5.0768026452795	NA	NA
dcap-1	B0252.11	4.854	40.1695137527808	NA	NA
dcap-2	B0252.11	15.008	6.34018923917603	NA	NA
gld4	B0252.11	21.992	4.61507945863986	NA	NA
H40L08.1	B0252.3	4.994	1.63045278220443	NA	NA
Y54G11A.3	B0252.3	21.198	28.433000231658	NA	NA
dcap-1	B0252.3	27.002	11.0353620005176	NA	NA
dcap-2	B0252.3	19.07	3.70832453240422	NA	NA
gld4	B0252.3	21.09	9.87616224709347	NA	NA
H40L08.1	B0252.5	20.192	8.61794300827131	NA	NA
Y54G11A.3	B0252.5	16.884	18.3145999425626	NA	NA
dcap-1	B0252.5	11.23	8.17514358758647	NA	NA
dcap-2	B0252.5	17.626	15.6718671140137	NA	NA
gld4	B0252.5	20.198	17.6548760063901	NA	NA
H40L08.1	B0252.8	15.29	15.0538104122567	NA	NA
Y54G11A.3	B0252.8	18.658	14.7602337612064	NA	NA
dcap-1	B0252.8	13.26	27.3623180740709	NA	NA
dcap-2	B0252.8	16.316	6.17210233922283	NA	NA
gld4	B0252.8	15.198	2.19779548247353	NA	NA
H40L08.1	B0261.5	17.63	7.92326434753204	NA	NA
Y54G11A.3	B0261.5	14.63	2.39965682591141	NA	NA
dcap-1	B0261.5	9.96	21.9368894172478	NA	NA
dcap-2	B0261.5	11.838	17.6328058196862	NA	NA
gld4	B0261.5	10.32	4.14180431650436	NA	NA
H40L08.1	B0261.6	23.54	9.61476699718576	NA	NA
Y54G11A.3	B0261.6	24.428	4.36502355331394	NA	NA
dcap-1	B0261.6	18.556	7.10590211472949	NA	NA
dcap-2	B0261.6	8.236	62.2915180199227	NA	NA
gld4	B0261.6	24.526	2.67516002168062	NA	NA
H40L08.1	B0261.7	25.592	6.58002352089854	1.3598756673226	0.1013681655243
Y54G11A.3	B0261.7	25.04	10.1392486338821	1.3598756673226	0.1013681655243
dcap-1	B0261.7	20.156	16.4688544644581	1.3598756673226	0.1013681655243
dcap-2	B0261.7	22.26	5.00843070437611	1.3598756673226	0.1013681655243
gld4	B0261.7	26.426	6.12837541011937	1.3598756673226	0.1013681655243
H40L08.1	B0261.8	11.368	26.4435005056804	NA	NA
Y54G11A.3	B0261.8	19.496	8.58071241845626	NA	NA
dcap-1	B0261.8	9.172	11.7358847290129	NA	NA
dcap-2	B0261.8	9.934	7.38447197039488	NA	NA
gld4	B0261.8	22.21	6.31591682330303	NA	NA
H40L08.1	B0261.9	9.036	30.2999793521095	NA	NA
Y54G11A.3	B0261.9	19.672	3.86459628956051	NA	NA
dcap-1	B0261.9	20.306	5.7005488746639	NA	NA
dcap-2	B0261.9	12.732	6.6731804189742	NA	NA
gld4	B0261.9	23.906	8.43642533466373	NA	NA
H40L08.1	B0272.3	25.752	9.84465767656655	NA	NA
Y54G11A.3	B0272.3	24.278	9.80637566960547	NA	NA
dcap-1	B0272.3	15.808	11.8903064421463	NA	NA
dcap-2	B0272.3	16.184	9.72693856428792	NA	NA
gld4	B0272.3	14.026	27.3719986491204	NA	NA
H40L08.1	B0272.4	25.92	10.4301966885856	NA	NA
Y54G11A.3	B0272.4	22.034	20.2917683326835	NA	NA
dcap-1	B0272.4	26.136	10.1885881854261	NA	NA
dcap-2	B0272.4	13.324	66.7991737037742	NA	NA
gld4	B0272.4	22.908	14.2946794542938	NA	NA
H40L08.1	B0273.1	25.572	12.9276905342515	NA	NA
Y54G11A.3	B0273.1	2.164	5.19331205067886	NA	NA
dcap-1	B0273.1	22.466	8.36065648998446	NA	NA
dcap-2	B0273.1	17.722	6.5164558747374	NA	NA
gld4	B0273.1	19.134	19.6421453210606	NA	NA
H40L08.1	B0273.115	19.426	7.06166009522942	NA	NA
Y54G11A.3	B0273.115	18.216	7.47147181811782	NA	NA
dcap-1	B0273.115	17.022	11.3608011217823	NA	NA
dcap-2	B0273.115	6.898	12.4974352384574	NA	NA
gld4	B0273.115	15.372	1.98939889914623	NA	NA
H40L08.1	B0280.11	22.13	5.4500168088028	NA	NA
Y54G11A.3	B0280.11	19.74	22.4646588132135	NA	NA
dcap-1	B0280.11	21.83	27.1414420210879	NA	NA
dcap-2	B0280.11	21.996	7.22233675119661	NA	NA
gld4	B0280.11	18.466	23.5115297920673	NA	NA
H40L08.1	B0280.17	18.598	8.04154630709374	NA	NA
Y54G11A.3	B0280.17	18.864	10.8254564282866	NA	NA
dcap-1	B0280.17	13.74	11.1715834777159	NA	NA
dcap-2	B0280.17	16.544	6.8180371347668	NA	NA
gld4	B0280.17	14.602	3.77636916587924	NA	NA
H40L08.1	B0280.2	19.12	8.6120174977097	NA	NA
Y54G11A.3	B0280.2	6.786	5.0819671582228	NA	NA
dcap-1	B0280.2	6.036	6.68114811686143	NA	NA
dcap-2	B0280.2	16.566	10.0594127624874	NA	NA
gld4	B0280.2	18.808	8.90418956364056	NA	NA
H40L08.1	B0280.7	5.898	15.2756027267411	NA	NA
Y54G11A.3	B0280.7	16.346	3.70325840087577	NA	NA
dcap-1	B0280.7	16.132	10.7663499114943	NA	NA
dcap-2	B0280.7	4.578	4.21700298119996	NA	NA
gld4	B0280.7	19.052	1.99295217204103	NA	NA
H40L08.1	B0280.9	20.948	13.1813787990939	NA	NA
Y54G11A.3	B0280.9	25.114	7.13970062921397	NA	NA
dcap-1	B0280.9	28.172	4.24646874862612	NA	NA
dcap-2	B0280.9	15.692	12.2456033583832	NA	NA
gld4	B0280.9	19.592	10.6792988008536	NA	NA
H40L08.1	B0281.1	8.664	17.8591158979577	NA	NA
Y54G11A.3	B0281.1	21.13	24.9360599464337	NA	NA
dcap-1	B0281.1	20.164	4.59355836118476	NA	NA
dcap-2	B0281.1	17.368	10.7871837922865	NA	NA
gld4	B0281.1	18.66	11.8049572880821	NA	NA
H40L08.1	B0281.3	25.14	13.6151538979767	4.1632571894566	0.0191500936348686
Y54G11A.3	B0281.3	26.102	11.11598514491	4.1632571894566	0.0191500936348686
dcap-1	B0281.3	22.956	14.697717382652	4.1632571894566	0.0191500936348686
dcap-2	B0281.3	17.318	16.1907868670066	4.1632571894566	0.0191500936348686
gld4	B0281.3	28.998	4.14248176622954	4.1632571894566	0.0191500936348686
H40L08.1	B0281.4	26.552	4.7315157545328	NA	NA
Y54G11A.3	B0281.4	15.848	15.352524117024	NA	NA
dcap-1	B0281.4	12.188	12.3229578424803	NA	NA
dcap-2	B0281.4	20.152	9.69663057662457	NA	NA
gld4	B0281.4	27.588	1.24128996738808	NA	NA
H40L08.1	B0281.5	18.646	7.69995313812463	NA	NA
Y54G11A.3	B0281.5	21.782	12.0904739589664	NA	NA
dcap-1	B0281.5	19.292	6.19242279624078	NA	NA
dcap-2	B0281.5	2.938	2.75886781881	NA	NA
gld4	B0281.5	17.038	4.13258226614009	NA	NA
H40L08.1	B0281.6	13.302	5.3079197682963	NA	NA
Y54G11A.3	B0281.6	22.148	4.83550141274645	NA	NA
dcap-1	B0281.6	13.918	29.5728776372199	NA	NA
dcap-2	B0281.6	18.162	8.1203163330412	NA	NA
gld4	B0281.6	22.192	1.47894399601521	NA	NA
H40L08.1	B0284.3	17.81	2.98379118598235	NA	NA
Y54G11A.3	B0284.3	26.208	4.66072460915482	NA	NA
dcap-1	B0284.3	8.842	9.65549463859507	NA	NA
dcap-2	B0284.3	13.808	8.81129396230762	NA	NA
gld4	B0284.3	26.862	3.79895532506451	NA	NA
H40L08.1	B0285.3	12.202	57.1602310360782	NA	NA
Y54G11A.3	B0285.3	14.13	25.9318550633985	NA	NA
dcap-1	B0285.3	10.786	10.1081589336499	NA	NA
dcap-2	B0285.3	11.99	59.2085242359809	NA	NA
gld4	B0285.3	22.44	1.95977125020464	NA	NA
H40L08.1	B0285.6	20.692	3.51888525056235	NA	NA
Y54G11A.3	B0285.6	25.21	9.34340480674335	NA	NA
dcap-1	B0285.6	19.656	29.2396493397272	NA	NA
dcap-2	B0285.6	25.802	9.49263503973264	NA	NA
gld4	B0285.6	27.28	6.25282119142797	NA	NA
H40L08.1	B0286.1	17.88	15.2758809623181	NA	NA
Y54G11A.3	B0286.1	18.63	8.3966986445578	NA	NA
dcap-1	B0286.1	6.422	12.5634867491219	NA	NA
dcap-2	B0286.1	10.706	4.46718898702366	NA	NA
gld4	B0286.1	25.29	4.14335686751435	NA	NA
H40L08.1	B0294.1	1.922	3.04270374968022	NA	NA
Y54G11A.3	B0294.1	21.39	4.9961075010213	NA	NA
dcap-1	B0294.1	2.84	3.70137254254025	NA	NA
dcap-2	B0294.1	22.864	9.19887529743282	NA	NA
gld4	B0294.1	25.288	5.96042538308271	NA	NA
H40L08.1	B0294.3	2.166	1.77612041197335	NA	NA
Y54G11A.3	B0294.3	22.558	8.98090318400105	NA	NA
dcap-1	B0294.3	16.938	8.64404136656441	NA	NA
dcap-2	B0294.3	12.218	17.6996059988561	NA	NA
gld4	B0294.3	17.176	5.55384675425582	NA	NA
H40L08.1	B0302.2	3.802	9.13666168103531	NA	NA
Y54G11A.3	B0302.2	8.254	3.17389485195471	NA	NA
dcap-1	B0302.2	12.426	18.6209116354351	NA	NA
dcap-2	B0302.2	15.624	6.65251692101153	NA	NA
gld4	B0302.2	22.434	8.846273522032	NA	NA
H40L08.1	B0302.4	1.924	3.02171348310782	NA	NA
Y54G11A.3	B0302.4	15.91	4.27473466482965	NA	NA
dcap-1	B0302.4	6.042	39.4042102904914	NA	NA
dcap-2	B0302.4	7.872	1.7264275679466	NA	NA
gld4	B0302.4	21.72	8.29579316460421	NA	NA
H40L08.1	B0302.5	25.336	16.3132297401401	NA	NA
Y54G11A.3	B0302.5	18.828	5.84759890481827	NA	NA
dcap-1	B0302.5	3.698	15.7949592911037	NA	NA
dcap-2	B0302.5	12.812	3.99492702090943	NA	NA
gld4	B0302.5	12.376	26.6080502488098	NA	NA
H40L08.1	B0303.11	21.046	3.50784696044811	NA	NA
Y54G11A.3	B0303.11	7.82	5.96516817886988	NA	NA
dcap-1	B0303.11	9.758	5.90190591064251	NA	NA
dcap-2	B0303.11	26.594	4.17663379543105	NA	NA
gld4	B0303.11	21.638	6.02059147472751	NA	NA
H40L08.1	B0303.14	19.072	3.38007125802075	NA	NA
Y54G11A.3	B0303.14	9.898	50.7605380641741	NA	NA
dcap-1	B0303.14	21.586	15.4099831086065	NA	NA
dcap-2	B0303.14	3.594	3.54471389074926	NA	NA
gld4	B0303.14	7.592	33.3723371148489	NA	NA
H40L08.1	B0303.16	19.55	6.49868046379325	NA	NA
Y54G11A.3	B0303.16	20.68	9.74026341471949	NA	NA
dcap-1	B0303.16	23.352	8.15752909158034	NA	NA
dcap-2	B0303.16	16.766	21.626653403573	NA	NA
gld4	B0303.16	19.816	6.89374085647959	NA	NA
H40L08.1	B0303.4	16.756	7.76571080276316	NA	NA
Y54G11A.3	B0303.4	13.764	23.4208925902295	NA	NA
dcap-1	B0303.4	20.818	14.3668034444646	NA	NA
dcap-2	B0303.4	8.266	6.30105814814107	NA	NA
gld4	B0303.4	20.172	12.9606177113117	NA	NA
H40L08.1	B0303.7	19.818	8.70017794103351	NA	NA
Y54G11A.3	B0303.7	9.62	4.20644855931358	NA	NA
dcap-1	B0303.7	9.06	3.8717972884747	NA	NA
dcap-2	B0303.7	14.79	18.5102314884531	NA	NA
gld4	B0303.7	21.908	10.5906930906807	NA	NA
H40L08.1	B0304.2	6.404	14.6494759468875	NA	NA
Y54G11A.3	B0304.2	12.928	65.208136967159	NA	NA
dcap-1	B0304.2	3.886	11.5579935560622	NA	NA
dcap-2	B0304.2	17.576	9.32861579191115	NA	NA
gld4	B0304.2	7.95	7.3598343126142	NA	NA
H40L08.1	B0304.4	12.186	7.22643543873352	NA	NA
Y54G11A.3	B0304.4	20.34	4.24210488812398	NA	NA
dcap-1	B0304.4	16.326	12.6560309225891	NA	NA
dcap-2	B0304.4	18.538	12.0371679852326	NA	NA
gld4	B0304.4	17.24	1.71580040113098	NA	NA
H40L08.1	B0310.1	19.394	7.78818362972012	NA	NA
Y54G11A.3	B0310.1	16.82	15.1561510097533	NA	NA
dcap-1	B0310.1	11.764	2.23742725282041	NA	NA
dcap-2	B0310.1	20.392	8.69989633998592	NA	NA
gld4	B0310.1	25.228	2.69591322543658	NA	NA
H40L08.1	B0310.2	19.896	13.5401713238298	NA	NA
Y54G11A.3	B0310.2	16.47	2.25224492908214	NA	NA
dcap-1	B0310.2	19.636	13.8283377071499	NA	NA
dcap-2	B0310.2	15.566	14.3132410531527	NA	NA
gld4	B0310.2	10.534	26.5158967388104	NA	NA
H40L08.1	B0310.3	13.006	21.6254190231468	NA	NA
Y54G11A.3	B0310.3	15.274	7.36430817562288	NA	NA
dcap-1	B0310.3	3.59	8.48325478152706	NA	NA
dcap-2	B0310.3	11.618	7.21769946590498	NA	NA
gld4	B0310.3	22.122	15.3072143155379	NA	NA
H40L08.1	B0310.6	9.072	4.33510879601118	NA	NA
Y54G11A.3	B0310.6	14	1.59798980865694	NA	NA
dcap-1	B0310.6	11.894	2.23284721882191	NA	NA
dcap-2	B0310.6	12.314	25.4321389348453	NA	NA
gld4	B0310.6	16.854	7.48639321164242	NA	NA
H40L08.1	B0334.10	7.762	11.5272581029274	NA	NA
Y54G11A.3	B0334.10	22.884	10.1464473186489	NA	NA
dcap-1	B0334.10	17.026	12.2171463887474	NA	NA
dcap-2	B0334.10	11.882	52.2021402212043	NA	NA
gld4	B0334.10	21.986	7.64897886142022	NA	NA
H40L08.1	B0334.13	23.284	15.1349199275393	NA	NA
Y54G11A.3	B0334.13	7.47	8.67827202589716	NA	NA
dcap-1	B0334.13	14.796	26.6662561056013	NA	NA
dcap-2	B0334.13	16.792	5.38731568107805	NA	NA
gld4	B0334.13	10.776	4.3161923675068	NA	NA
H40L08.1	B0334.20	14.272	25.8668944428763	NA	NA
Y54G11A.3	B0334.20	5.138	4.4411934323528	NA	NA
dcap-1	B0334.20	8.182	4.27541232482263	NA	NA
dcap-2	B0334.20	13.934	13.153191256578	NA	NA
gld4	B0334.20	16.238	4.27429804220666	NA	NA
H40L08.1	B0334.5	16.328	10.0010017368089	NA	NA
Y54G11A.3	B0334.5	16.27	24.5838582955276	NA	NA
dcap-1	B0334.5	15.324	15.33546321437	NA	NA
dcap-2	B0334.5	14.908	5.18422860608941	NA	NA
gld4	B0334.5	17.416	9.51368706307874	NA	NA
H40L08.1	B0336.12	6.722	4.06376994678148	NA	NA
Y54G11A.3	B0336.12	22.09	2.02577191808641	NA	NA
dcap-1	B0336.12	16.566	10.911525930832	NA	NA
dcap-2	B0336.12	19.632	13.9001480156139	NA	NA
gld4	B0336.12	19.998	0.655237256937679	NA	NA
H40L08.1	B0336.13	24.456	11.0040797490419	NA	NA
Y54G11A.3	B0336.13	6.878	4.41280557489827	NA	NA
dcap-1	B0336.13	4.268	8.31424746624812	NA	NA
dcap-2	B0336.13	3.602	3.44745398695733	NA	NA
gld4	B0336.13	27.426	7.77877952164914	NA	NA
H40L08.1	B0336.7	14.138	35.2868126098735	NA	NA
Y54G11A.3	B0336.7	6.502	3.2066226429826	NA	NA
dcap-1	B0336.7	18.682	15.9133455383039	NA	NA
dcap-2	B0336.7	20.666	4.40955831082911	NA	NA
gld4	B0336.7	21.876	12.990091935679	NA	NA
H40L08.1	B0348.1	19.502	11.1824209123924	NA	NA
Y54G11A.3	B0348.1	14.42	14.6065496936595	NA	NA
dcap-1	B0348.1	16.476	9.9431895434014	NA	NA
dcap-2	B0348.1	23.768	7.51839574103563	NA	NA
gld4	B0348.1	28.612	2.4370710634527	NA	NA
H40L08.1	B0348.10	13.106	6.51392804254031	NA	NA
Y54G11A.3	B0348.10	9.218	9.97469339385391	NA	NA
dcap-1	B0348.10	17.596	6.37491933107852	NA	NA
dcap-2	B0348.10	18.804	5.45175903898905	NA	NA
gld4	B0348.10	21.38	1.89645789828936	NA	NA
H40L08.1	B0348.2	18.402	6.75070134825541	NA	NA
Y54G11A.3	B0348.2	26.214	8.13610525256461	NA	NA
dcap-1	B0348.2	21.752	4.20976175450736	NA	NA
dcap-2	B0348.2	19.24	7.64024424687578	NA	NA
gld4	B0348.2	27.654	0.973198171073756	NA	NA
H40L08.1	B0353.1	11.722	21.8333107467522	NA	NA
Y54G11A.3	B0353.1	10.884	5.53735442891415	NA	NA
dcap-1	B0353.1	9.152	9.35719238451746	NA	NA
dcap-2	B0353.1	13.352	6.45259831566522	NA	NA
gld4	B0353.1	8.618	4.02914726126637	NA	NA
H40L08.1	B0361.11	13.226	7.43344930541756	NA	NA
Y54G11A.3	B0361.11	22.442	5.73123481137352	NA	NA
dcap-1	B0361.11	9.236	3.68092883242799	NA	NA
dcap-2	B0361.11	13.634	36.9488162819306	NA	NA
gld4	B0361.11	23.512	22.075379320139	NA	NA
H40L08.1	B0361.14	10.424	3.40296667103709	NA	NA
Y54G11A.3	B0361.14	23.112	7.62598686835236	NA	NA
dcap-1	B0361.14	13.326	13.7311791290243	NA	NA
dcap-2	B0361.14	15.62	4.94016688586257	NA	NA
gld4	B0361.14	17.934	14.6329711347253	NA	NA
H40L08.1	B0361.3	22.282	4.51559999228939	0.946006773740559	0.0184613193507183
Y54G11A.3	B0361.3	23.8	4.29014024220534	0.946006773740559	0.0184613193507183
dcap-1	B0361.3	24.214	4.31974391445215	0.946006773740559	0.0184613193507183
dcap-2	B0361.3	18.744	15.3951559623111	0.946006773740559	0.0184613193507183
gld4	B0361.3	26.168	3.7407792846873	0.946006773740559	0.0184613193507183
H40L08.1	B0361.4	12.332	23.7797550652795	NA	NA
Y54G11A.3	B0361.4	16.83	2.39704607890009	NA	NA
dcap-1	B0361.4	5.554	3.67364621606254	NA	NA
dcap-2	B0361.4	18.026	8.81383863738096	NA	NA
gld4	B0361.4	17.74	7.81784103065007	NA	NA
H40L08.1	B0361.9	20.258	8.77190016911681	NA	NA
Y54G11A.3	B0361.9	16.184	1.65256382895929	NA	NA
dcap-1	B0361.9	18.796	11.4631128572418	NA	NA
dcap-2	B0361.9	15.926	1.97245842951622	NA	NA
gld4	B0361.9	9.768	7.95876714254148	NA	NA
H40L08.1	B0365.9	16.9	3.2040204427647	NA	NA
Y54G11A.3	B0365.9	16.96	3.43704991551643	NA	NA
dcap-1	B0365.9	13.222	13.2720286406182	NA	NA
dcap-2	B0365.9	5.512	4.0696879224412	NA	NA
gld4	B0365.9	11.624	2.35175399169973	NA	NA
H40L08.1	B0379.1	23.192	5.34957400980159	1.39097668680993	0.0246506254757067
Y54G11A.3	B0379.1	20.048	2.72622123741357	1.39097668680993	0.0246506254757067
dcap-1	B0379.1	28.252	16.3070871082538	1.39097668680993	0.0246506254757067
dcap-2	B0379.1	15.742	7.52265938837348	1.39097668680993	0.0246506254757067
gld4	B0379.1	19.8	5.80225882995957	1.39097668680993	0.0246506254757067
H40L08.1	B0379.2	24.446	11.0387883459055	NA	NA
Y54G11A.3	B0379.2	24.798	2.83637127385541	NA	NA
dcap-1	B0379.2	21.056	15.3940814659476	NA	NA
dcap-2	B0379.2	19.826	2.35193129596336	NA	NA
gld4	B0379.2	27.042	2.10302593207369	NA	NA
H40L08.1	B0379.6	14.462	13.0256178074982	NA	NA
Y54G11A.3	B0379.6	21.978	3.53488796369182	NA	NA
dcap-1	B0379.6	5.534	9.26487615130573	NA	NA
dcap-2	B0379.6	1.984	8.2019538737129	NA	NA
gld4	B0379.6	4.906	8.7666737300445	NA	NA
H40L08.1	B0379.7	20.162	7.13796251692626	NA	NA
Y54G11A.3	B0379.7	19.96	27.1016153064474	NA	NA
dcap-1	B0379.7	14.824	11.0232315244083	NA	NA
dcap-2	B0379.7	24.118	2.77946203876159	NA	NA
gld4	B0379.7	24.462	11.884491066512	NA	NA
H40L08.1	B0391.14	18.626	4.86415058915318	NA	NA
Y54G11A.3	B0391.14	20.366	18.4375299527567	NA	NA
dcap-1	B0391.14	13.13	18.7973833394962	NA	NA
dcap-2	B0391.14	6.672	9.63986552369955	NA	NA
gld4	B0391.14	24.904	3.3582926813433	NA	NA
H40L08.1	B0393.3	27.012	2.53927201657509	NA	NA
Y54G11A.3	B0393.3	23.284	7.07094614786443	NA	NA
dcap-1	B0393.3	24.054	11.873062393236	NA	NA
dcap-2	B0393.3	8.602	11.9112676333979	NA	NA
gld4	B0393.3	17.618	26.7081119038602	NA	NA
H40L08.1	B0393.4	22.976	7.35135388499265	NA	NA
Y54G11A.3	B0393.4	15.854	32.9828091831465	NA	NA
dcap-1	B0393.4	17.188	10.0321838179116	NA	NA
dcap-2	B0393.4	9.89	6.1740590964361	NA	NA
gld4	B0393.4	8.946	78.4047790143756	NA	NA
H40L08.1	B0393.5	21.82	15.675904775964	NA	NA
Y54G11A.3	B0393.5	25.238	4.21162498226259	NA	NA
dcap-1	B0393.5	22.044	4.19935191725228	NA	NA
dcap-2	B0393.5	26.02	3.59703580531824	NA	NA
gld4	B0393.5	10.414	7.4731559160991	NA	NA
H40L08.1	B0393.7	15.546	2.34791489290368	NA	NA
Y54G11A.3	B0393.7	18.342	12.8642420721991	NA	NA
dcap-1	B0393.7	12.362	15.5326681100348	NA	NA
dcap-2	B0393.7	21.114	10.8418815282936	NA	NA
gld4	B0393.7	21.364	15.2141848051499	NA	NA
H40L08.1	B0393.8	16.774	5.78592334931029	NA	NA
Y54G11A.3	B0393.8	14.598	2.41776102811221	NA	NA
dcap-1	B0393.8	23.13	6.06462301945299	NA	NA
dcap-2	B0393.8	14.076	6.74694481824818	NA	NA
gld4	B0393.8	17.854	3.14094972474016	NA	NA
H40L08.1	B0393.9	12.242	8.74562976243016	NA	NA
Y54G11A.3	B0393.9	18.9	17.947468986214	NA	NA
dcap-1	B0393.9	13.544	37.3487565899508	NA	NA
dcap-2	B0393.9	9.874	15.0737459133158	NA	NA
gld4	B0393.9	17.002	9.64318003898747	NA	NA
H40L08.1	B0395.3	26.26	4.74215967486544	0.633798622075951	0.0402760269328221
Y54G11A.3	B0395.3	21.448	19.92698994991	0.633798622075951	0.0402760269328221
dcap-1	B0395.3	21.002	11.8414431325019	0.633798622075951	0.0402760269328221
dcap-2	B0395.3	15.214	6.92350663559812	0.633798622075951	0.0402760269328221
gld4	B0395.3	21.026	6.15142501560709	0.633798622075951	0.0402760269328221
H40L08.1	B0403.1	22.554	15.2421170731197	NA	NA
Y54G11A.3	B0403.1	25.004	9.96059883394627	NA	NA
dcap-1	B0403.1	22.624	7.99904701092143	NA	NA
dcap-2	B0403.1	17.494	20.0625806230207	NA	NA
gld4	B0403.1	27.57	2.04217457530058	NA	NA
H40L08.1	B0403.3	18.506	17.249531514703	NA	NA
Y54G11A.3	B0403.3	21.534	6.25784559162627	NA	NA
dcap-1	B0403.3	21.012	13.514720224961	NA	NA
dcap-2	B0403.3	20.14	19.8616248651775	NA	NA
gld4	B0403.3	12.878	71.4102731966383	NA	NA
H40L08.1	B0403.5	18.538	8.80427573868289	NA	NA
Y54G11A.3	B0403.5	14.532	33.3013076672083	NA	NA
dcap-1	B0403.5	7.894	18.1474619260271	NA	NA
dcap-2	B0403.5	15.676	8.36348966145606	NA	NA
gld4	B0403.5	14.85	11.4149856168049	NA	NA
H40L08.1	B0403.6	16.574	14.2139394784523	NA	NA
Y54G11A.3	B0403.6	22.328	5.13482344968981	NA	NA
dcap-1	B0403.6	14.166	8.5720941449584	NA	NA
dcap-2	B0403.6	25.572	1.77410406573101	NA	NA
gld4	B0403.6	22.262	3.45886706901207	NA	NA
H40L08.1	B0410.1	15.358	15.2831320385641	NA	NA
Y54G11A.3	B0410.1	16.844	12.9530874450393	NA	NA
dcap-1	B0410.1	10.734	12.214624964355	NA	NA
dcap-2	B0410.1	16.486	5.6500460120833	NA	NA
gld4	B0410.1	17.814	15.8470378425736	NA	NA
H40L08.1	B0410.3	6.064	7.34126192673464	NA	NA
Y54G11A.3	B0410.3	3.524	5.08254555669424	NA	NA
dcap-1	B0410.3	2.552	15.3533026441966	NA	NA
dcap-2	B0410.3	12.122	7.54485512819397	NA	NA
gld4	B0410.3	22.9	7.45862522034274	NA	NA
H40L08.1	B0416.10	23.346	13.586333340867	NA	NA
Y54G11A.3	B0416.10	26.092	4.69304025942654	NA	NA
dcap-1	B0416.10	18.568	2.14594751025684	NA	NA
dcap-2	B0416.10	18.672	5.06882640624598	NA	NA
gld4	B0416.10	14.34	3.95957310085868	NA	NA
H40L08.1	B0416.11	14.126	10.473976970471	NA	NA
Y54G11A.3	B0416.11	10.744	15.2825688346548	NA	NA
dcap-1	B0416.11	15.332	5.85000336657257	NA	NA
dcap-2	B0416.11	15.782	3.16670857353727	NA	NA
gld4	B0416.11	18.672	6.62511152475334	NA	NA
H40L08.1	B0416.2	14.966	35.9072836442918	NA	NA
Y54G11A.3	B0416.2	25.09	7.27831720718367	NA	NA
dcap-1	B0416.2	21.83	13.9168591922258	NA	NA
dcap-2	B0416.2	18.074	11.7810263514687	NA	NA
gld4	B0416.2	15.714	25.2522951676784	NA	NA
H40L08.1	B0416.3	17.142	5.91162415907905	NA	NA
Y54G11A.3	B0416.3	23.884	5.3378174027661	NA	NA
dcap-1	B0416.3	18.324	4.06224351461832	NA	NA
dcap-2	B0416.3	20.18	24.7352224477305	NA	NA
